osmid,longitude,lattitude,label,city,district,street,postalCode
3904712419,85.1940817,25.5906467,"Om Pan Stores, Trilok Nagar-Rashida Chak, Agam Kuan, Patna 800007, India",Patna,Agam Kuan,,800007
3904712423,85.1958574,25.5914868,"Shankar Paints & Tiles, Kumhrar, Ranipur, Patna 800008, India",Patna,Ranipur,,800008
3904712424,85.1963002,25.5919075,"Travel Zoid India, Agam Kuan Main Road, Trilok Nagar-Rashida Chak, Agam Kuan, Patna 800007, India",Patna,Agam Kuan,Agam Kuan Main Road,800007
3914320925,85.1646071,25.5993497,"Tilak Marg, Nutan Vihar, Chitragupt Nagar, Patna 800020, India",Patna,Chitragupt Nagar,Tilak Marg,800020
3914320932,85.170156,25.6014324,"Bahadurpur R O B Path, Tilak Nagar, Chitragupt Nagar, Patna 800020, India",Patna,Chitragupt Nagar,Bahadurpur R O B Path,800020
3914320940,85.1648588,25.6019999,"Punjab Sweets, Chitragupt Nagar, Patna 800020, India",Patna,Chitragupt Nagar,,800020
3914320954,85.1659356,25.6057033,"Bahadurpur Pul Serive Line Road, Rajendra Nagar, Patna 800016, India",Patna,Rajendra Nagar,Bahadurpur Pul Serive Line Road,800016
3914321159,85.1540641,25.6029872,"Kankarbagh Main Road, Sector A, P.C. Colony, Patna 800020, India",Patna,P.C. Colony,Kankarbagh Main Road,800020
3914321177,85.1495136,25.6033563,"Kankarbagh Main Road, Sector A, P.C. Colony, Patna 800020, India",Patna,P.C. Colony,Kankarbagh Main Road,800020
3914321187,85.1671431,25.6035019,"Bahadurpur Pul Serive Line Road, Rajendra Nagar, Patna 800016, India",Patna,Rajendra Nagar,Bahadurpur Pul Serive Line Road,800016
3914321198,85.1586859,25.6042492,"राजेंद्र नगर रोड, Rajendra Nagar, Patna 800016, India",Patna,Rajendra Nagar,राजेंद्र नगर रोड,800016
3914321201,85.158492,25.6042741,"राजेंद्र नगर रोड, Rajendra Nagar, Patna 800016, India",Patna,Rajendra Nagar,राजेंद्र नगर रोड,800016
3914321207,85.1419248,25.604887,"Chandani Electrics Generator Work, Exhibition Road, Patna Railway Station Area, Patna 800001, India",Patna,Patna Railway Station Area,Exhibition Road,800001
3914321261,85.1588052,25.60587,"राजेंद्र नगर रोड, Rajendra Nagar, Patna 800016, India",Patna,Rajendra Nagar,राजेंद्र नगर रोड,800016
3914321275,85.1588059,25.6062843,"Gupta Trading Company, Shakti Dham Chowk, Rajendra Nagar, Patna 800016, India",Patna,Rajendra Nagar,Shakti Dham Chowk,800016
3914321290,85.159003,25.6065913,"राजेंद्र नगर रोड, Rajendra Nagar, Patna 800016, India",Patna,Rajendra Nagar,राजेंद्र नगर रोड,800016
3914321301,85.1429461,25.6070726,"Raja Dairy Food, Rajendra Path, Pirmuhani, Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,Rajendra Path,800003
3914321306,85.1426904,25.6077793,"2 Lalbhai Society Lane, Pirmuhani, Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,Lalbhai Society Lane,800003
3914321324,85.1516766,25.613194,"Kadam Kuan Road, Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,Kadam Kuan Road,800003
4138479844,85.1440165,25.6098004,"Om Sai Ram Mandir, Salimpur Ahara-Bampar Tola, Kadam Kuan, Patna 800001, India",Patna,Kadam Kuan,,800001
4138479846,85.143902,25.6087417,"Lumax Automotive Parts, भट्टाचार्य चौक, Salimpur Ahara-Bampar Tola, Kadam Kuan, Patna 800001, India",Patna,Kadam Kuan,भट्टाचार्य चौक,800001
4138479847,85.1450277,25.6101027,"Free Press Lane, Salimpur Ahara, Kadam Kuan, Patna 800001, India",Patna,Kadam Kuan,Free Press Lane,800001
4138479849,85.1450612,25.6087742,"Alishan Ply and Viniyer, Kadam Kuan Road, Pirmuhani, Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,Kadam Kuan Road,800003
4138479854,85.1476066,25.6104297,"Maa Syam Niwash, Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,,800003
4138479855,85.148603,25.6102425,"Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,,800003
4138479856,85.1485609,25.609614,"Station Road, Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,Station Road,800003
4138479857,85.1522702,25.6118881,"Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,,800003
4138479858,85.1521224,25.6110518,"Khamdra Singh Marg, Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,Khamdra Singh Marg,800003
4146809928,85.1622745,25.6003082,"K/A1 Munna Chowk Road, Patrakar Nagar, Patna 800020, India",Patna,Patrakar Nagar,Munna Chowk Road,800020
4146809929,85.1647415,25.5998379,"Raushan Enterprises, Tilak Marg, Nutan Vihar, Chitragupt Nagar, Patna 800020, India",Patna,Chitragupt Nagar,Tilak Marg,800020
4146809932,85.1669318,25.5997628,"427 Mulchand Path, Nutan Vihar, Chitragupt Nagar, Patna 800020, India",Patna,Chitragupt Nagar,Mulchand Path,800020
4146809936,85.1680126,25.6015589,"Service Road, Tilak Nagar, Chitragupt Nagar, Patna 800020, India",Patna,Chitragupt Nagar,Service Road,800020
4146809937,85.1685232,25.6014851,"Service Road, Tilak Nagar, Chitragupt Nagar, Patna 800020, India",Patna,Chitragupt Nagar,Service Road,800020
4146809941,85.16918,25.6014088,"Service Road, Tilak Nagar, Chitragupt Nagar, Patna 800020, India",Patna,Chitragupt Nagar,Service Road,800020
4146809943,85.1687634,25.5996383,"86A Shwaraj Path, Tilak Nagar, Chitragupt Nagar, Patna 800020, India",Patna,Chitragupt Nagar,Shwaraj Path,800020
4146809963,85.1798763,25.5974609,"Naya Tola, Kumhrar, Patna 800026, India",Patna,Kumhrar,,800026
4146809964,85.1808457,25.5972774,"18 Kumharar Road, Naya Tola, Kumhrar, Patna 800026, India",Patna,Kumhrar,Kumharar Road,800026
4146809975,85.181436,25.6006989,"HP Petrol Pump, Naya Tola, Kumhrar, Patna 800026, India",Patna,Kumhrar,,800026
4146809977,85.1791174,25.5933308,"भागवत नगर रोड, Pharmaceutical Colony, Kumhrar, Patna 800026, India",Patna,Kumhrar,भागवत नगर रोड,800026
4146809981,85.1789687,25.5905255,"Pharmaceutical Colony, Kumhrar, Patna 800026, India",Patna,Kumhrar,,800026
4146809982,85.1719272,25.591444,"Government Department, Sanjay Gandhi Nagar Road, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,Sanjay Gandhi Nagar Road,800026
4146809983,85.1717687,25.5901614,"32, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,,800026
4146809984,85.171583,25.5891815,"Akash Gents Parlor, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,,800026
4146809985,85.1731887,25.5900404,"Rambabu Hotel, Bhootnath Road, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,Bhootnath Road,800026
4146809988,85.1695684,25.5895153,"Agam Kuan Thana, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,,800026
4146810089,85.1735915,25.5908827,"भूतनाथ रोड, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,भूतनाथ रोड,800026
4146810092,85.173742,25.5901571,"184, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,,800026
4146810093,85.173762,25.5902601,"184, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,,800026
4146810099,85.1680804,25.5886133,"E-54 90 Feet Road, Bahadurpur Housing Colony, Patna 800020, India",Patna,Bahadurpur Housing Colony,90 Feet Road,800020
4146810100,85.1685604,25.5885582,"8E-124, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,,800026
4146810105,85.1694863,25.5868584,"P/18, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,,800026
4146810106,85.1684257,25.5866996,"2, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,,800026
4146810107,85.1683203,25.5861612,"8-H/19, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,,800026
4146810108,85.1667103,25.5874428,"Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810109,85.1664077,25.5859373,"B16 Saketpuri Main Road, Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,Saketpuri Main Road,800020
4146810110,85.1659254,25.5876091,"C-10, Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810112,85.16552,25.5861395,"Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810113,85.1663721,25.5883337,"Pushpanjali, Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810114,85.1662679,25.5875399,"A-39, Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810115,85.1667976,25.5882552,"C-41, Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810116,85.1666718,25.5874512,"B-16A, Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810117,85.1651885,25.5880128,"Friends Enterprises, Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810122,85.1646008,25.5863697,"Saketpuri Main Road, Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,Saketpuri Main Road,800020
4146810123,85.1656044,25.5870792,"Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810126,85.1650498,25.5868443,"D/2, Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810127,85.1650702,25.5869941,"Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810128,85.1648981,25.586326,"Saketpuri Main Road, Vijay Nagar, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,Saketpuri Main Road,800020
4146810129,85.1611206,25.585372,"210 Dawood Bidya Road, Mig Colony, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,Dawood Bidya Road,800020
4146810130,85.1610216,25.5846688,"Jagdamba Venture, New Bypass Road, Khemanichak, Patna 800027, India",Patna,Khemanichak,New Bypass Road,800027
4146810131,85.1621582,25.5857848,"Vivek Vihar, Hanuman Nagar, Patna 800027, India",Patna,Hanuman Nagar,,800027
4146810133,85.1619999,25.5847454,"Leader Automobiles, Vivek Vihar, Hanuman Nagar, Patna 800027, India",Patna,Hanuman Nagar,,800027
4146810134,85.1590861,25.5868136,"229, Mig Colony, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810138,85.1589165,25.5845042,"M.M. Industrial, New Bypass Road, East Jaganpura-Subhas Nagar, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,New Bypass Road,800027
4146810139,85.1590716,25.5865916,"Nirala Raj Sadan, Mig Colony, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810142,85.1580797,25.5859896,"Dr. S.N. Singh, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810144,85.1578035,25.5849198,"Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810149,85.1587479,25.5858505,"851, Mig Colony, Hanuman Nagar, Patna 800020, India",Patna,Hanuman Nagar,,800020
4146810150,85.1547953,25.5848068,"Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810151,85.1551131,25.5847621,"Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810155,85.1548468,25.5853284,"Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810156,85.1549442,25.585706,"No 2 Road, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,No 2 Road,800020
4146810157,85.1553929,25.5856507,"No 2 Road, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,No 2 Road,800020
4146810158,85.1545913,25.5857585,"12, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810163,85.1521769,25.5871542,"Kantey Electricals, RMS Colony, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810166,85.1519783,25.5855046,"99 No 1 Road, RMS Colony, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,No 1 Road,800020
4146810167,85.1441188,25.592725,"Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810170,85.1457021,25.5931723,"Youth Mobile Centre & Electronics Centre, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810171,85.1444806,25.5928369,"Arun Clothing, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810177,85.1426876,25.5936109,"Postal Park, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810178,85.1416616,25.589543,"Mangal Vivah Organizers, Shaadi, Reception, Sanjay Nagar-Postal Park, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810182,85.1416179,25.5912623,"Indra Nagar-Postal Park, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810183,85.1414022,25.5912807,"Indra Nagar-Postal Park, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810184,85.1413905,25.5906183,"Indra Nagar-Postal Park, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4146810188,85.1414984,25.5920799,"Indra Nagar-Postal Park, Kankarbagh, Patna 800020, India",Patna,Kankarbagh,,800020
4464083294,85.1759121,25.5946671,"3MF-12/1 Bhootnath Road, Bahadurpur Housing Colony, Patna 800026, India",Patna,Bahadurpur Housing Colony,Bhootnath Road,800026
4552472866,85.3023449,25.4923118,"TATA Teleservice, NH-30A, Fatwah 803201, India",Fatwah,Fatwah,NH-30A,803201
4570449269,85.1994951,25.6016482,"Service Road, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Service Road,800007
4570456596,85.1958365,25.5987843,"Service Road, Agam Kuan, Patna 800007, India",Patna,Agam Kuan,Service Road,800007
4570457772,85.1954242,25.6001772,"Prem Bhai Juice Wala, Mahatma Gandhi Setu Marg, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Mahatma Gandhi Setu Marg,800007
4570462341,85.2054099,25.5982428,"Rup Shiringar, शेर शाह पथ, Guljar Bagh Hat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,शेर शाह पथ,800007
4570474366,85.2300069,25.5970053,"Kuljeet Textile, Ashok Rajpath, Jhauganj, Patna City, Patna 800008, India",Patna,Patna City,Ashok Rajpath,800008
4570701441,85.192416,25.5998256,"Bahadurpur R O B Path, Jaipur Dhanki, Kumhrar, Patna 800026, India",Patna,Kumhrar,Bahadurpur R O B Path,800026
4570708067,85.202182,25.6121792,"Narmadeshwar Mandir, Gai Ghat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
4574842787,85.2114141,25.5998325,"Nawab Bahadur Road, Moghal Pura, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Nawab Bahadur Road,800007
4574874298,85.2126077,25.6014768,"हाजिगंज मेन रोड, Moghal Pura, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,हाजिगंज मेन रोड,800007
4574874307,85.212176,25.5998139,"Nawab Bahadur Road, Moghal Pura, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Nawab Bahadur Road,800007
4574874322,85.2126102,25.598133,"Khan Box Maker, Jhauganj-Khajekalan-Moghalpura, Patna City, Patna 800008, India",Patna,Patna City,,800008
4574874327,85.2141847,25.5974001,"Hari Ram Tea Stall, Jhauganj-Khajekalan-Moghalpura, Patna City, Patna 800008, India",Patna,Patna City,,800008
4574882315,85.2101111,25.5998403,"Nawab Bahadur Road, Moghal Pura, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Nawab Bahadur Road,800007
4574882328,85.2120008,25.5993792,"Krishna Oil Mills, Moghal Pura, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
4709520021,85.2231168,25.5866635,"Gurugobind Singh Jee Link Path, Begampur, Patna 800009, India",Patna,Begampur,Gurugobind Singh Jee Link Path,800009
5252058657,85.1872607,25.6004127,"Sagar Sweets and Bakery, Kankarbagh Main Road, Uncha Par, Kumhrar, Patna 800026, India",Patna,Kumhrar,Kankarbagh Main Road,800026
5252075605,85.143836,25.6138347,"Foroz Meat Shop, Exhibition Road, Exhibition Road Area, Lodipur, Patna 800001, India",Patna,Lodipur,Exhibition Road,800001
5289865356,85.1901333,25.6020482,"Biscoman Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
5289865357,85.1900883,25.6015771,"C/7, Biscoman Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
5594793484,85.1494801,25.6025143,"New Ray Steel, Sector A, P.C. Colony, Patna 800020, India",Patna,P.C. Colony,,800020
5594793485,85.1464594,25.6021963,"Ambey Durga Bedding, Sector A, P.C. Colony, Patna 800020, India",Patna,P.C. Colony,,800020
5594793486,85.1482936,25.6012395,"MIG-69, Sector A, P.C. Colony, Patna 800020, India",Patna,P.C. Colony,,800020
5594793487,85.1484,25.6023995,"Sector A, P.C. Colony, Patna 800020, India",Patna,P.C. Colony,,800020
5594793488,85.1487984,25.601205,"MIG-72, Sector A, P.C. Colony, Patna 800020, India",Patna,P.C. Colony,,800020
5594793489,85.1488901,25.6024516,"357, Sector A, P.C. Colony, Patna 800020, India",Patna,P.C. Colony,,800020
5594793526,85.1478632,25.6023424,"Sector A, P.C. Colony, Patna 800020, India",Patna,P.C. Colony,,800020
5594793527,85.1477895,25.6012857,"MIG-67, Sector A, P.C. Colony, Patna 800020, India",Patna,P.C. Colony,,800020
5639383441,85.1541139,25.6221578,"Kishore Litti, Mahendru Ghat, Bankipur, Patna 800004, India",Patna,Bankipur,,800004
5639383443,85.1541139,25.6214258,"Shri Durga Mandir, Shali Gram Singh Path, Bankipur, Patna 800004, India",Patna,Bankipur,Shali Gram Singh Path,800004
5639383444,85.1544895,25.6214258,"Jubler Cafe, Shali Gram Singh Path, Bankipur, Patna 800004, India",Patna,Bankipur,Shali Gram Singh Path,800004
5639383459,85.1492751,25.6215876,"Bankipur Club United, Shali Gram Singh Path, Bankipur, Patna 800004, India",Patna,Bankipur,Shali Gram Singh Path,800004
5639383460,85.1485794,25.6205802,"Chief Administrative Officer-Diesel Locomotive Factory Marhaura E C Railway, Bankipur, Patna 800004, India",Patna,Bankipur,,800004
5639383463,85.1500014,25.6213848,"Muskan Footwear, Bankipur, Patna 800004, India",Patna,Bankipur,,800004
5747622428,85.4631441,25.4698025,"Bihta Maharani Sthan, Alipur Bihta, Bakhtiarpur 803202, India",Bakhtiarpur,Alipur Bihta,,803202
5747622439,85.42564,25.4763191,"Service Road, Hedaiatpur, Bakhtiarpur 803202, India",Bakhtiarpur,Hedaiatpur,Service Road,803202
5749660157,85.4345973,25.4688973,"Dev Anand Pera Bandra Hotel, Patna Bakhtiyarpur Road, Bahadurpur, Bakhtiarpur 803202, India",Bakhtiarpur,Bahadurpur,Patna Bakhtiyarpur Road,803202
5749660872,85.3394419,25.4860455,"Service Road, Hardas Bigha, Khusrupur 803202, India",Khusrupur,Hardas Bigha,Service Road,803202
5884523481,85.1531314,25.6108819,"Roshan Cloth House, Khamdra Singh Marg, Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,Khamdra Singh Marg,800003
5884523482,85.1507879,25.6112617,"Bhattacharya Road, Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,Bhattacharya Road,800003
5909667606,85.1432283,25.5793491,"Shivani Mobile Services, Sobha Vihar Colony, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,,800027
5909667607,85.1430084,25.5792959,"Shivani Mobile Services, Sobha Vihar Colony, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,,800027
5909667614,85.1433088,25.5757056,"South Ram Krishana Nagar, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,,800027
5909667626,85.1468708,25.5789814,"Avadh Health Care, E Ramkrishna Nagar Road, East Ram Krishana Nagar, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,E Ramkrishna Nagar Road,800027
5909668073,85.146624,25.5808244,"Jai Mata di General Stores, E Ramkrishna Nagar Road, East Ram Krishana NGR-Madhuvan Clny, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,E Ramkrishna Nagar Road,800027
5909668186,85.1490157,25.5795731,"East Ram Krishana Nagar, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,,800027
5909668192,85.1503539,25.5821301,"Jaganpura, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,,800027
5916122895,85.1867107,25.6014178,"LAXMI STORE, Kumhrar Gumti More, Vashaspati Nagar, Sandalpur, Patna 800006, India",Patna,Sandalpur,Kumhrar Gumti More,800006
5917660947,85.2990529,25.509061,"Punjab National Bank-Fatwah, NH-30, Fatwah 803201, India",Fatwah,Fatwah,NH-30,803201
5917662409,85.2944317,25.5154329,"Om Sai Enterprises, NH-30, Fatwah 803201, India",Fatwah,Fatwah,NH-30,803201
5919844926,85.4436591,25.4742246,"Karouta Railway Station, Rampur, Bakhtiarpur 803202, India",Bakhtiarpur,Rampur,,803202
5919844936,85.4353416,25.4758663,"Urdu Middle School Balipur Gorhana, Gangapur Narauli, Bakhtiarpur 803202, India",Bakhtiarpur,Gangapur Narauli,,803202
5919845001,85.403713,25.4822563,"Government Middle School Dulhin Bazar Daultpur, Khusrupur 803202, India",Khusrupur,,,803202
5974100389,85.2765923,25.5482371,"Maa Devi Mandir, Raghopur 844508, India",Raghopur,,,844508
6019582301,85.2485694,25.5706974,"New Bypass Road, Nasirpur Tajpur, Didarganj, Patna 800009, India",Patna,Didarganj,New Bypass Road,800009
6087952714,85.144415,25.6151082,"Kajaria, Exhibition Road, South East Gandhi Maidan, Lodipur, Patna 800001, India",Patna,Lodipur,Exhibition Road,800001
6087952718,85.1449035,25.6153335,"Shri Collection, गांधी मैदान रोड, Gandhi Maidan, Lodipur, Patna 800001, India",Patna,Lodipur,गांधी मैदान रोड,800001
6087952719,85.1441429,25.6155954,"Galaxy Banquet Hall, Gandhi Maidan Path, South Gandhi Maidan, Lodipur, Patna 800001, India",Patna,Lodipur,Gandhi Maidan Path,800001
6087952723,85.144355,25.6151413,"5 Exhibition Road, South Gandhi Maidan, Lodipur, Patna 800001, India",Patna,Lodipur,Exhibition Road,800001
6087952736,85.144473,25.6154653,"The Panache, Exhibition Road, South Gandhi Maidan, Lodipur, Patna 800001, India",Patna,Lodipur,Exhibition Road,800001
6087952737,85.1442296,25.6146159,"Mamta Saloon, Exhibition Road, South Gandhi Maidan, Lodipur, Patna 800001, India",Patna,Lodipur,Exhibition Road,800001
6185319422,85.1879936,25.6179818,"Ratan Jeweller, Chaudhary Tola, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6185319424,85.1874883,25.6156645,"Sona Choudhari Lane, Chaudhary Tola, Mahendru, Patna 800006, India",Patna,Mahendru,Sona Choudhari Lane,800006
6185319426,85.1878703,25.6170676,"Sona Choudhari Lane, Chaudhary Tola, Mahendru, Patna 800006, India",Patna,Mahendru,Sona Choudhari Lane,800006
6185319428,85.1891862,25.6151876,"41 B N R Road, Chaudhary Tola, Mahendru, Patna 800007, India",Patna,Mahendru,B N R Road,800007
6185319432,85.1859941,25.6162804,"Manoj Kirana Stores, Tekari Road, Sultanganj-Mughalani Bagh, Mahendru, Patna 800006, India",Patna,Mahendru,Tekari Road,800006
6185319435,85.1833963,25.6183204,"Sultanganj-Khan Mirza, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6185319440,85.1788849,25.6204293,"Sultanganj-Rani Ghat, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6185319445,85.1796788,25.6189589,"Sultanganj-Gulbi Ghat, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6185319448,85.1809303,25.6160252,"Sudha Milk Parlour, Sultanganj-Baxariya Tola, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6185319453,85.1814811,25.6184327,"BABA HOMEO CLINIC, Sultanganj-Baxariya Tola, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6185327406,85.1966135,25.6127189,"Raza Liver - Gastro Clinic, Loharwa Ghat Road, Alamganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Loharwa Ghat Road,800007
6185327414,85.1915835,25.6161616,"Prachin Shiv Mandir, Tripolia, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185327417,85.193299,25.6158341,"F.R.Steel, Alamganj-Pathan Toli, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185329105,85.1788044,25.6124722,"CHAND CHICKEN STORE, Mohammadpur Lane, Sultanganj-Mohammadpur, Mahendru, Patna 800006, India",Patna,Mahendru,Mohammadpur Lane,800006
6185329106,85.1788634,25.6129753,"2 Mohammadpur Lane, Sultanganj-Mohammadpur, Mahendru, Patna 800006, India",Patna,Mahendru,Mohammadpur Lane,800006
6185329113,85.1791487,25.6162037,"Dr. M. I Haque, Alamganj Main Road, Sultanganj, Mahendru, Patna 800006, India",Patna,Mahendru,Alamganj Main Road,800006
6185334201,85.1431889,25.6115774,"Element Hometel, Exhibition Road, Exhibition Road Area, Lodipur, Patna 800001, India",Patna,Lodipur,Exhibition Road,800001
6185378966,85.2050425,25.607147,"Makhanpur-Eidgah, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185378967,85.2060319,25.6068219,"Sonu General Stores, Badi Patan Devi Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185378968,85.2055889,25.6069237,"Badi Patan Devi Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185378970,85.2054334,25.6054386,"Maharaj Ganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185378975,85.2018313,25.6110225,"अशोक राजपथ, Gai Ghat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,अशोक राजपथ,800007
6185378980,85.2011418,25.6086507,"Gauri Shankar Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185378984,85.2043176,25.6082444,"Khara Kuan, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185379285,85.2024111,25.6051882,"Shershan Road, Maharaj Ganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Shershan Road,800007
6185379287,85.2031589,25.606527,"Pari Beauty Parlour, Makhanpur, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185379288,85.2035612,25.6064206,"Makhanpur, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185379293,85.2062273,25.6092432,"Bhadraghat More, Bhadra Ghat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Bhadraghat More,800007
6185379296,85.2057177,25.607867,"Ak Electricals, Bhadra Ghat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185379297,85.2063185,25.6073978,"Five Star Salon, Badi Patan Devi Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185379301,85.207606,25.6058498,"Rahul General Stores, Sadikpur, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185379337,85.3840202,25.481387,"State Bank of India, Khusrupur 803202, India",Khusrupur,Khusrupur,,803202
